UserID,AgeRange,IncomeRange,SavingsLevel,DebtLevel,HasDependents,PrimaryGoal,SelfReportedTolerance,InvestmentKnowledge,LiquidityNeeds,TimeHorizonYears,RiskProfile
1275,35-44,₹5-12 LPA,Medium,Low,No,Property,High,Intermediate,High,13,Aggressive
1276,35-44,₹5-12 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,High,13,Moderate
1277,45-54,< ₹5 LPA,Low,Low,No,Retirement,High,Beginner,Medium,13,Aggressive
1278,35-44,< ₹5 LPA,Medium,High,No,Wealth,Low,Beginner,Medium,18,Moderate
1279,45-54,₹5-12 LPA,High,High,Yes,Wealth,Medium,Advanced,High,13,Moderate
1280,45-54,< ₹5 LPA,Medium,Medium,Yes,Property,Medium,Beginner,High,25,Moderate
1281,55+,< ₹5 LPA,High,Medium,Yes,Marriage,Low,Beginner,Medium,25,Conservative
1282,25-34,₹12-25 LPA,Medium,Low,Yes,Wealth,Medium,Advanced,Low,25,Aggressive
1283,25-34,₹25+ LPA,Low,High,No,Retirement,Medium,Intermediate,Low,25,Conservative
1284,18-24,₹12-25 LPA,High,Low,No,ChildEdu,Low,Beginner,Low,13,Moderate
1285,35-44,₹12-25 LPA,Medium,High,Yes,Property,Low,Beginner,Low,18,Moderate
1286,18-24,< ₹5 LPA,Medium,Medium,Yes,Wealth,Low,Advanced,Low,25,Conservative
1287,35-44,₹25+ LPA,High,Low,Yes,Retirement,Low,Advanced,Medium,18,Conservative
1288,35-44,< ₹5 LPA,Low,High,Yes,Other,Medium,Beginner,High,25,Conservative
1289,25-34,₹25+ LPA,Low,Low,No,Property,Low,Beginner,Medium,25,Moderate
1290,35-44,₹25+ LPA,Medium,Medium,Yes,ChildEdu,Low,Advanced,High,25,Conservative
1291,18-24,₹12-25 LPA,Low,Medium,Yes,ChildEdu,High,Intermediate,High,13,Moderate
1292,18-24,₹25+ LPA,Low,Low,Yes,Retirement,Medium,Advanced,High,25,Moderate
1293,45-54,₹5-12 LPA,Low,Medium,Yes,Wealth,Medium,Intermediate,Medium,18,Moderate
1294,25-34,< ₹5 LPA,Low,Medium,No,Other,Medium,Advanced,Medium,18,Moderate
1295,18-24,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,High,Beginner,High,13,Moderate
1296,35-44,₹5-12 LPA,Low,Low,No,Other,Low,Beginner,High,25,Conservative
1297,45-54,< ₹5 LPA,Medium,High,No,Wealth,Medium,Intermediate,Medium,25,Moderate
1298,25-34,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Intermediate,Low,7,Moderate
1299,35-44,₹25+ LPA,Medium,Low,Yes,Marriage,Medium,Advanced,High,18,Moderate
1300,18-24,< ₹5 LPA,Low,Low,No,ChildEdu,Medium,Beginner,Low,13,Moderate
1301,18-24,₹12-25 LPA,Medium,Low,No,Property,High,Advanced,Low,25,Aggressive
1302,35-44,₹25+ LPA,Low,Low,No,Retirement,High,Beginner,High,13,Moderate
1303,35-44,₹25+ LPA,Medium,High,Yes,Marriage,Low,Intermediate,Medium,7,Conservative
1304,35-44,₹25+ LPA,High,Low,No,Retirement,Low,Beginner,Medium,13,Conservative
1305,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,High,Intermediate,High,18,Aggressive
1306,55+,₹25+ LPA,Medium,Low,No,Wealth,Medium,Intermediate,Medium,3,Conservative
1307,35-44,₹12-25 LPA,Medium,Medium,No,Retirement,Low,Beginner,Medium,18,Conservative
1308,25-34,< ₹5 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Low,25,Moderate
1309,45-54,₹5-12 LPA,High,Low,No,Property,Low,Intermediate,Medium,25,Moderate
1310,25-34,₹12-25 LPA,High,Low,Yes,Property,Low,Advanced,High,3,Conservative
1311,35-44,< ₹5 LPA,Medium,Low,No,ChildEdu,High,Beginner,Medium,25,Moderate
1312,18-24,₹5-12 LPA,Medium,Low,Yes,Property,Low,Beginner,Low,18,Moderate
1313,18-24,₹5-12 LPA,High,Low,No,ChildEdu,Low,Beginner,Low,7,Conservative
1314,55+,< ₹5 LPA,High,Medium,Yes,Retirement,Low,Advanced,Medium,3,Conservative
1315,45-54,₹5-12 LPA,Medium,Low,No,Retirement,Medium,Beginner,Medium,7,Moderate
1316,45-54,₹12-25 LPA,Medium,Medium,Yes,Retirement,Low,Beginner,Medium,25,Conservative
1317,35-44,₹5-12 LPA,Low,Low,Yes,Wealth,Medium,Intermediate,Medium,3,Conservative
1318,25-34,< ₹5 LPA,High,High,Yes,Other,Medium,Intermediate,Low,7,Moderate
1319,25-34,< ₹5 LPA,Low,High,No,ChildEdu,High,Beginner,Medium,25,Conservative
1320,25-34,₹5-12 LPA,Medium,Medium,Yes,Property,Low,Advanced,High,18,Conservative
1321,35-44,₹25+ LPA,Low,Low,Yes,Retirement,High,Intermediate,Low,25,Aggressive
1322,45-54,< ₹5 LPA,Low,Low,Yes,Property,Low,Intermediate,Medium,25,Conservative
1323,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Medium,3,Conservative
1324,25-34,< ₹5 LPA,High,Medium,Yes,Marriage,Medium,Advanced,High,25,Moderate
1325,55+,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Beginner,Low,7,Conservative
1326,45-54,₹12-25 LPA,Medium,High,Yes,Retirement,Medium,Beginner,High,18,Moderate
1327,35-44,₹12-25 LPA,Low,High,Yes,Wealth,Low,Beginner,Medium,18,Conservative
1328,35-44,< ₹5 LPA,Low,Low,Yes,Retirement,Low,Intermediate,High,7,Conservative
1329,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Intermediate,Low,25,Moderate
1330,25-34,< ₹5 LPA,Medium,Low,No,Retirement,Medium,Intermediate,High,13,Moderate
1331,25-34,₹5-12 LPA,Low,Low,No,ChildEdu,Low,Beginner,High,3,Conservative
1332,45-54,₹5-12 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Medium,25,Moderate
1333,18-24,< ₹5 LPA,Low,Low,Yes,ChildEdu,Low,Intermediate,Medium,18,Conservative
1334,18-24,< ₹5 LPA,Medium,High,No,ChildEdu,Medium,Beginner,Medium,18,Moderate
1335,18-24,₹5-12 LPA,High,Low,Yes,ChildEdu,Medium,Advanced,Low,18,Moderate
1336,18-24,₹25+ LPA,High,Medium,No,Marriage,Low,Beginner,High,25,Conservative
1337,55+,₹25+ LPA,Medium,Medium,Yes,Wealth,Low,Intermediate,Low,3,Conservative
1338,45-54,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Medium,Beginner,Low,7,Moderate
1339,35-44,₹12-25 LPA,High,Low,Yes,Retirement,Medium,Intermediate,Medium,13,Moderate
1340,18-24,₹5-12 LPA,Low,High,No,ChildEdu,Medium,Advanced,Low,3,Conservative
1341,35-44,₹5-12 LPA,High,Medium,Yes,Wealth,High,Advanced,High,25,Moderate
1342,35-44,₹12-25 LPA,High,Medium,Yes,Property,Low,Beginner,High,13,Conservative
1343,25-34,₹25+ LPA,Low,Low,Yes,Property,High,Beginner,Medium,7,Aggressive
1344,35-44,₹25+ LPA,Low,Medium,No,Retirement,Medium,Beginner,High,3,Conservative
1345,25-34,₹5-12 LPA,High,High,No,ChildEdu,High,Advanced,High,25,Moderate
1346,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Low,Intermediate,Low,25,Moderate
1347,35-44,₹12-25 LPA,Low,High,Yes,Wealth,Medium,Beginner,High,13,Conservative
1348,18-24,< ₹5 LPA,Low,Medium,No,Wealth,Medium,Beginner,Low,18,Moderate
1349,25-34,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Advanced,Medium,7,Moderate
1350,35-44,₹5-12 LPA,Medium,Low,Yes,Property,High,Intermediate,Medium,18,Moderate
1351,35-44,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,High,3,Conservative
1352,55+,< ₹5 LPA,High,Medium,No,ChildEdu,High,Beginner,Low,13,Conservative
1353,45-54,< ₹5 LPA,Low,Medium,Yes,Wealth,Medium,Beginner,Low,18,Moderate
1354,25-34,₹25+ LPA,Medium,Low,No,Property,Medium,Intermediate,Medium,25,Aggressive
1355,18-24,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Advanced,Medium,13,Conservative
1356,35-44,₹5-12 LPA,Medium,Medium,Yes,Retirement,High,Advanced,High,25,Moderate
1357,18-24,< ₹5 LPA,Low,Medium,No,Wealth,Medium,Beginner,Medium,18,Moderate
1358,35-44,< ₹5 LPA,High,Low,Yes,Marriage,Medium,Advanced,Low,25,Moderate
1359,55+,< ₹5 LPA,High,Low,Yes,Property,Medium,Beginner,Low,13,Conservative
1360,35-44,< ₹5 LPA,Medium,Low,No,Retirement,Medium,Beginner,Medium,13,Moderate
1361,25-34,₹12-25 LPA,Medium,Low,No,ChildEdu,High,Advanced,Medium,25,Aggressive
1362,35-44,< ₹5 LPA,Low,Low,No,Other,Low,Beginner,Low,3,Conservative
1363,35-44,₹25+ LPA,Medium,Low,No,Property,Low,Beginner,Medium,7,Conservative
1364,35-44,₹5-12 LPA,Medium,Medium,No,ChildEdu,Low,Advanced,Medium,3,Conservative
1365,55+,₹5-12 LPA,Medium,Low,Yes,Property,Medium,Beginner,Low,25,Conservative
1366,25-34,₹5-12 LPA,High,High,Yes,Wealth,Low,Intermediate,Medium,3,Conservative
1367,55+,₹5-12 LPA,Medium,Low,No,ChildEdu,Low,Advanced,High,25,Conservative
1368,55+,₹12-25 LPA,Medium,Low,Yes,Retirement,Low,Intermediate,Medium,13,Conservative
1369,25-34,< ₹5 LPA,Medium,Low,No,Property,Medium,Beginner,High,3,Conservative
1370,18-24,₹5-12 LPA,Low,Low,No,Marriage,Medium,Beginner,Low,13,Moderate
1371,18-24,₹12-25 LPA,Medium,High,Yes,Business,Low,Beginner,Medium,7,Moderate
1372,18-24,₹25+ LPA,Medium,Low,No,Wealth,High,Beginner,Medium,18,Aggressive
1373,18-24,₹12-25 LPA,Medium,High,Yes,ChildEdu,High,Intermediate,Medium,18,Aggressive
1374,45-54,₹5-12 LPA,Medium,High,Yes,Retirement,Low,Beginner,Medium,13,Moderate
1375,18-24,₹12-25 LPA,Medium,Medium,No,Other,Medium,Beginner,High,3,Conservative
1376,25-34,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Intermediate,Medium,18,Moderate
1377,45-54,₹5-12 LPA,Medium,Medium,Yes,Marriage,Low,Intermediate,Low,25,Conservative
1378,18-24,< ₹5 LPA,Medium,Low,Yes,Marriage,Low,Advanced,Medium,25,Moderate
1379,45-54,₹5-12 LPA,High,Medium,No,Property,Medium,Beginner,High,25,Moderate
1380,25-34,< ₹5 LPA,Low,Low,No,Retirement,Medium,Advanced,High,7,Moderate
1381,18-24,₹5-12 LPA,Low,Low,No,Wealth,Low,Intermediate,Medium,25,Moderate
1382,45-54,₹12-25 LPA,Medium,Medium,No,Wealth,High,Beginner,Medium,13,Moderate
1383,35-44,< ₹5 LPA,Low,Medium,Yes,Property,Medium,Beginner,Medium,3,Conservative
1384,55+,< ₹5 LPA,Low,High,No,Property,Medium,Beginner,High,25,Conservative
1385,45-54,< ₹5 LPA,Medium,Low,No,Retirement,Low,Intermediate,High,25,Conservative
1386,45-54,₹25+ LPA,Medium,High,Yes,Retirement,Medium,Beginner,High,18,Moderate
1387,25-34,₹5-12 LPA,Medium,Low,Yes,ChildEdu,Medium,Advanced,Medium,7,Moderate
1388,25-34,₹5-12 LPA,High,Low,No,ChildEdu,Medium,Intermediate,Low,7,Moderate
1389,45-54,₹12-25 LPA,Medium,Low,No,Other,Medium,Advanced,High,13,Moderate
1390,45-54,₹12-25 LPA,High,Medium,No,Wealth,Medium,Beginner,High,25,Moderate
1391,55+,₹5-12 LPA,Low,Low,No,Marriage,Medium,Beginner,High,7,Conservative
1392,35-44,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Beginner,Low,25,Moderate
1393,25-34,₹12-25 LPA,High,High,No,Retirement,High,Beginner,Medium,7,Moderate
1394,45-54,₹5-12 LPA,Medium,Medium,Yes,Other,Medium,Advanced,Low,25,Moderate
1395,25-34,< ₹5 LPA,Medium,Medium,Yes,ChildEdu,Low,Beginner,High,25,Conservative
1396,55+,₹12-25 LPA,Medium,High,No,Retirement,Medium,Beginner,Low,13,Conservative
1397,55+,₹5-12 LPA,Low,Medium,Yes,Property,Low,Beginner,Medium,13,Conservative
1398,35-44,< ₹5 LPA,Medium,Medium,No,Wealth,High,Beginner,Low,25,Aggressive
1399,45-54,₹5-12 LPA,Medium,Low,Yes,Wealth,Medium,Advanced,Low,18,Moderate
1400,45-54,< ₹5 LPA,High,High,Yes,Retirement,Medium,Intermediate,Medium,18,Moderate
1401,18-24,< ₹5 LPA,Low,Medium,Yes,Wealth,Low,Intermediate,Low,18,Conservative
1402,55+,₹12-25 LPA,High,Low,Yes,ChildEdu,Medium,Beginner,Medium,7,Conservative
1403,35-44,< ₹5 LPA,High,Low,Yes,Retirement,High,Advanced,High,25,Aggressive
1404,45-54,₹5-12 LPA,Low,High,Yes,Wealth,Low,Intermediate,High,7,Conservative
1405,25-34,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Beginner,Low,25,Moderate
1406,55+,< ₹5 LPA,High,High,Yes,Property,High,Beginner,High,7,Conservative
1407,25-34,₹25+ LPA,High,Low,Yes,Property,Medium,Advanced,Medium,25,Aggressive
1408,18-24,< ₹5 LPA,Medium,Medium,Yes,Wealth,Medium,Intermediate,High,7,Moderate
1409,55+,₹5-12 LPA,Medium,Low,No,Wealth,Medium,Intermediate,High,13,Conservative
1410,18-24,₹5-12 LPA,Medium,Medium,Yes,Wealth,Medium,Beginner,Low,13,Moderate
1411,25-34,< ₹5 LPA,Medium,High,No,Property,Low,Beginner,Medium,25,Conservative
1412,55+,< ₹5 LPA,Low,Medium,No,Other,Low,Intermediate,Medium,18,Conservative
1413,55+,₹12-25 LPA,Medium,Medium,Yes,Other,Medium,Intermediate,High,25,Conservative
1414,35-44,₹25+ LPA,Low,Low,Yes,Retirement,High,Intermediate,Medium,13,Moderate
1415,35-44,< ₹5 LPA,Low,Low,No,Wealth,Low,Intermediate,Medium,18,Moderate
1416,35-44,₹5-12 LPA,Medium,Low,No,Property,Low,Beginner,Medium,25,Conservative
1417,25-34,₹12-25 LPA,Medium,Medium,No,ChildEdu,Medium,Intermediate,High,7,Moderate
1418,25-34,₹12-25 LPA,Medium,Low,Yes,Marriage,High,Advanced,High,13,Aggressive
1419,45-54,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Advanced,Medium,13,Conservative
1420,45-54,₹5-12 LPA,Medium,Medium,Yes,Property,High,Beginner,High,13,Aggressive
1421,45-54,₹5-12 LPA,Low,Medium,Yes,Wealth,Low,Beginner,High,13,Conservative
1422,45-54,₹12-25 LPA,Medium,Medium,Yes,Retirement,High,Advanced,High,18,Aggressive
1423,18-24,₹12-25 LPA,High,Low,No,ChildEdu,Medium,Intermediate,Low,7,Moderate
1424,35-44,< ₹5 LPA,Medium,Low,Yes,Wealth,Medium,Intermediate,Medium,25,Moderate
1425,18-24,₹5-12 LPA,Medium,High,No,ChildEdu,Medium,Advanced,Medium,25,Moderate
1426,35-44,₹25+ LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,Medium,18,Moderate
1427,35-44,₹12-25 LPA,High,High,Yes,ChildEdu,Low,Intermediate,Low,18,Conservative
1428,55+,₹25+ LPA,Low,High,No,Property,Low,Beginner,Medium,3,Conservative
1429,25-34,₹12-25 LPA,Medium,Medium,Yes,Marriage,Medium,Beginner,Medium,25,Moderate
1430,18-24,₹5-12 LPA,Medium,Low,No,Wealth,High,Beginner,Medium,7,Moderate
1431,18-24,₹5-12 LPA,Medium,High,Yes,Property,Medium,Advanced,Medium,18,Moderate
1432,45-54,₹5-12 LPA,Low,Medium,Yes,Wealth,Medium,Beginner,Low,25,Moderate
1433,35-44,< ₹5 LPA,Medium,Medium,No,Property,Medium,Beginner,High,18,Moderate
1434,18-24,₹5-12 LPA,Low,Low,Yes,ChildEdu,Low,Advanced,High,25,Conservative
1435,18-24,₹12-25 LPA,Medium,Low,No,Marriage,High,Intermediate,Medium,13,Aggressive
1436,45-54,< ₹5 LPA,Medium,Low,Yes,Business,Medium,Intermediate,High,3,Conservative
1437,18-24,₹12-25 LPA,Low,Medium,Yes,Property,Medium,Beginner,Low,25,Moderate
1438,45-54,₹5-12 LPA,High,Medium,Yes,Retirement,Medium,Advanced,High,3,Conservative
1439,45-54,₹25+ LPA,Low,Low,Yes,Retirement,High,Beginner,Low,25,Moderate
1440,18-24,< ₹5 LPA,High,Medium,Yes,ChildEdu,High,Beginner,Medium,3,Conservative
1441,18-24,< ₹5 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Medium,25,Moderate
1442,55+,₹5-12 LPA,Low,Medium,No,Marriage,Medium,Beginner,Medium,7,Conservative
1443,25-34,< ₹5 LPA,Low,High,No,Retirement,Medium,Beginner,Medium,18,Conservative
1444,25-34,₹12-25 LPA,High,Low,No,Wealth,Medium,Intermediate,Medium,18,Aggressive
1445,45-54,₹12-25 LPA,Low,Low,Yes,ChildEdu,Medium,Beginner,Medium,13,Moderate
1446,55+,< ₹5 LPA,Low,Low,No,ChildEdu,Medium,Intermediate,High,13,Conservative
1447,55+,₹5-12 LPA,Medium,Medium,Yes,Property,Medium,Beginner,Medium,13,Conservative
1448,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,Medium,Beginner,Low,13,Moderate
1449,25-34,₹5-12 LPA,Medium,High,Yes,Wealth,Medium,Intermediate,Medium,13,Moderate
1450,18-24,₹25+ LPA,Low,Low,No,Retirement,Low,Advanced,High,13,Conservative
1451,45-54,₹12-25 LPA,Low,High,No,ChildEdu,Medium,Advanced,Medium,18,Conservative
1452,35-44,₹5-12 LPA,Low,Low,No,Wealth,Medium,Advanced,Medium,7,Moderate
1453,35-44,₹12-25 LPA,Low,Medium,No,Marriage,Low,Intermediate,Medium,25,Conservative
1454,55+,₹5-12 LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,Medium,18,Conservative
1455,18-24,₹25+ LPA,Medium,High,No,ChildEdu,High,Intermediate,Low,7,Aggressive
1456,35-44,₹5-12 LPA,Low,Medium,Yes,Business,Medium,Intermediate,Medium,13,Moderate
1457,18-24,₹12-25 LPA,Medium,Medium,Yes,Other,Medium,Beginner,Low,25,Moderate
1458,35-44,₹12-25 LPA,Medium,High,Yes,Wealth,High,Intermediate,Low,3,Conservative
1459,18-24,< ₹5 LPA,High,Low,Yes,ChildEdu,Low,Beginner,Low,18,Moderate
1460,18-24,₹12-25 LPA,High,Low,Yes,Other,High,Beginner,Medium,18,Aggressive
1461,18-24,< ₹5 LPA,High,High,Yes,Retirement,Low,Intermediate,Medium,7,Conservative
1462,35-44,₹5-12 LPA,Low,Low,Yes,Retirement,Low,Beginner,High,25,Moderate
1463,45-54,₹5-12 LPA,Low,Low,No,Wealth,Medium,Beginner,Medium,13,Moderate
1464,35-44,₹25+ LPA,Medium,Medium,No,Retirement,Medium,Beginner,High,7,Moderate
1465,55+,₹12-25 LPA,Low,Medium,Yes,Retirement,Medium,Advanced,Low,25,Conservative
1466,25-34,₹12-25 LPA,Medium,Low,Yes,Retirement,Medium,Beginner,Low,18,Moderate
1467,25-34,₹12-25 LPA,Medium,Low,Yes,ChildEdu,High,Beginner,High,25,Aggressive
1468,55+,₹5-12 LPA,High,Low,Yes,Business,Medium,Advanced,Medium,18,Conservative
1469,25-34,₹25+ LPA,High,Medium,No,Marriage,Medium,Beginner,Low,25,Moderate
1470,55+,₹5-12 LPA,Medium,High,Yes,Retirement,Low,Beginner,Medium,25,Conservative
1471,18-24,₹5-12 LPA,Medium,High,Yes,Property,Low,Beginner,Medium,3,Conservative
1472,55+,< ₹5 LPA,Medium,Medium,No,Wealth,Medium,Beginner,High,25,Conservative
1473,18-24,₹12-25 LPA,Low,Low,No,Wealth,Low,Beginner,Low,18,Moderate
1474,55+,₹12-25 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Medium,3,Conservative
1475,35-44,₹5-12 LPA,Low,Medium,No,Other,Medium,Beginner,High,18,Moderate
1476,55+,< ₹5 LPA,Medium,Low,Yes,Business,Low,Advanced,High,3,Conservative
1477,18-24,₹12-25 LPA,Medium,High,Yes,Retirement,Medium,Intermediate,High,25,Moderate
1478,35-44,< ₹5 LPA,Medium,Medium,Yes,Retirement,Low,Intermediate,Low,18,Conservative
1479,55+,₹12-25 LPA,Medium,Medium,Yes,Retirement,Medium,Beginner,High,25,Conservative
1480,35-44,₹25+ LPA,Medium,Medium,Yes,Business,Medium,Beginner,High,7,Moderate
1481,35-44,₹5-12 LPA,High,Low,Yes,Retirement,Medium,Advanced,High,18,Moderate
1482,45-54,< ₹5 LPA,Low,Low,No,Property,Low,Beginner,High,7,Moderate
1483,35-44,₹12-25 LPA,Medium,Medium,No,Retirement,Medium,Advanced,High,18,Moderate
1484,35-44,₹12-25 LPA,Medium,Low,Yes,Wealth,Low,Beginner,Low,25,Conservative
1485,35-44,₹5-12 LPA,Medium,Medium,Yes,ChildEdu,Medium,Advanced,Low,25,Moderate
1486,55+,₹25+ LPA,High,Medium,No,Wealth,Medium,Beginner,High,25,Conservative
1487,18-24,< ₹5 LPA,Low,Medium,Yes,Wealth,Medium,Beginner,Low,25,Moderate
1488,25-34,₹5-12 LPA,Medium,Medium,No,Retirement,High,Intermediate,Low,3,Conservative
1489,55+,₹12-25 LPA,Medium,Medium,No,Property,Medium,Intermediate,Medium,13,Conservative
1490,55+,₹12-25 LPA,High,High,Yes,Retirement,Low,Beginner,High,18,Conservative
1491,35-44,< ₹5 LPA,Low,Medium,Yes,Wealth,Low,Advanced,Low,13,Conservative
1492,35-44,₹12-25 LPA,Medium,Low,Yes,Property,High,Beginner,Medium,7,Aggressive
1493,25-34,₹5-12 LPA,Medium,Low,Yes,Retirement,Low,Beginner,Low,18,Conservative
1494,25-34,₹5-12 LPA,Low,Low,Yes,Retirement,Medium,Intermediate,Low,13,Moderate
1495,35-44,< ₹5 LPA,Medium,Low,No,ChildEdu,Medium,Intermediate,Medium,13,Moderate
1496,25-34,₹12-25 LPA,Medium,Low,Yes,Wealth,Medium,Advanced,Low,25,Aggressive
1497,35-44,< ₹5 LPA,Medium,Low,Yes,Marriage,Medium,Beginner,High,13,Moderate
1498,18-24,₹5-12 LPA,High,Medium,Yes,Wealth,Medium,Beginner,High,3,Conservative
1499,55+,< ₹5 LPA,Medium,High,Yes,ChildEdu,Medium,Intermediate,High,3,Conservative
1500,55+,₹12-25 LPA,Medium,Low,Yes,Retirement,High,Beginner,Low,25,Conservative
1501,45-54,₹5-12 LPA,Medium,Medium,Yes,Other,Medium,Beginner,Medium,25,Moderate
1502,35-44,₹12-25 LPA,Low,Medium,Yes,Retirement,Medium,Beginner,Low,18,Moderate
1503,25-34,< ₹5 LPA,Low,Low,No,Wealth,Medium,Beginner,Low,13,Moderate
1504,45-54,₹5-12 LPA,Medium,High,Yes,ChildEdu,Medium,Beginner,Medium,25,Moderate
1505,45-54,₹5-12 LPA,Medium,Medium,No,Retirement,High,Beginner,High,18,Aggressive
1506,25-34,₹12-25 LPA,Low,Low,Yes,Marriage,Low,Intermediate,Low,25,Moderate
1507,55+,₹25+ LPA,Medium,Medium,Yes,Other,Medium,Intermediate,Low,25,Conservative
1508,45-54,< ₹5 LPA,Medium,Low,Yes,Other,High,Beginner,High,13,Aggressive
1509,55+,₹5-12 LPA,Low,Medium,No,Retirement,Medium,Beginner,Medium,13,Conservative
1510,45-54,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Beginner,High,7,Moderate
1511,35-44,₹5-12 LPA,Low,High,Yes,Property,Medium,Beginner,High,7,Conservative
1512,35-44,< ₹5 LPA,High,Medium,Yes,Marriage,High,Intermediate,Medium,25,Moderate
1513,55+,₹5-12 LPA,High,Medium,Yes,Business,High,Advanced,Low,25,Conservative
1514,55+,₹5-12 LPA,Medium,Low,Yes,Retirement,Medium,Intermediate,High,25,Conservative
1515,18-24,₹5-12 LPA,Low,Medium,No,Other,Low,Intermediate,Low,13,Moderate
1516,18-24,₹5-12 LPA,Medium,Medium,Yes,Marriage,High,Beginner,Low,3,Conservative
1517,25-34,₹12-25 LPA,High,Medium,No,Wealth,Medium,Beginner,High,3,Conservative
1518,45-54,₹5-12 LPA,Medium,Medium,Yes,Property,High,Advanced,Medium,13,Moderate
1519,55+,< ₹5 LPA,Low,Medium,No,ChildEdu,Medium,Advanced,Low,13,Conservative
1520,25-34,₹12-25 LPA,Medium,High,No,Other,Low,Beginner,Medium,18,Conservative
1521,35-44,< ₹5 LPA,High,Medium,Yes,Property,Medium,Beginner,High,3,Conservative
1522,25-34,₹5-12 LPA,Medium,High,No,Wealth,Low,Intermediate,Low,25,Conservative
1523,55+,₹5-12 LPA,Medium,High,No,Other,Medium,Beginner,Low,13,Conservative
1524,45-54,₹5-12 LPA,Medium,Medium,Yes,Marriage,High,Intermediate,Low,25,Moderate
1525,45-54,< ₹5 LPA,Medium,Low,Yes,Property,Medium,Advanced,Medium,18,Moderate
1526,35-44,₹5-12 LPA,Low,Medium,No,Retirement,High,Beginner,High,7,Moderate
1527,35-44,₹25+ LPA,Medium,High,Yes,Retirement,Medium,Advanced,High,25,Moderate
1528,25-34,₹5-12 LPA,Low,Low,Yes,Retirement,Medium,Advanced,Medium,25,Moderate
1529,18-24,₹5-12 LPA,Medium,Medium,No,Retirement,High,Advanced,Low,18,Aggressive
1530,55+,₹5-12 LPA,Low,High,Yes,ChildEdu,Medium,Beginner,Low,18,Conservative
1531,45-54,< ₹5 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Low,3,Conservative
1532,55+,₹5-12 LPA,Low,Medium,No,ChildEdu,Medium,Intermediate,Low,18,Conservative
1533,55+,₹12-25 LPA,Medium,Low,No,ChildEdu,Medium,Beginner,Low,25,Conservative
1534,35-44,< ₹5 LPA,Medium,Low,Yes,Retirement,Low,Beginner,Medium,3,Conservative
1535,45-54,< ₹5 LPA,Low,Medium,Yes,Retirement,High,Beginner,Low,7,Aggressive
1536,55+,< ₹5 LPA,Low,Low,Yes,Marriage,High,Intermediate,High,25,Conservative
1537,45-54,₹5-12 LPA,Low,Low,Yes,Property,Medium,Beginner,High,7,Moderate
1538,25-34,₹25+ LPA,High,High,Yes,ChildEdu,Medium,Beginner,Medium,18,Moderate
1539,35-44,< ₹5 LPA,Medium,Low,Yes,Marriage,Medium,Beginner,Low,18,Moderate
1540,18-24,₹5-12 LPA,Medium,High,Yes,Wealth,Medium,Intermediate,High,18,Moderate
1541,55+,< ₹5 LPA,Low,High,Yes,ChildEdu,Medium,Intermediate,High,13,Conservative
1542,35-44,₹25+ LPA,Medium,Low,No,Marriage,High,Beginner,Low,7,Aggressive
1543,25-34,< ₹5 LPA,High,Low,No,Other,Medium,Advanced,High,3,Conservative
1544,45-54,₹5-12 LPA,High,Medium,No,Wealth,Low,Beginner,High,25,Moderate
1545,35-44,₹12-25 LPA,Medium,Medium,No,ChildEdu,High,Intermediate,Medium,25,Moderate
1546,25-34,₹12-25 LPA,Low,Low,Yes,Marriage,Medium,Intermediate,Medium,18,Moderate
1547,18-24,₹5-12 LPA,Low,Medium,No,Retirement,High,Intermediate,Medium,18,Aggressive
1548,45-54,₹5-12 LPA,Low,Low,No,Property,Low,Beginner,Medium,7,Conservative
1549,35-44,₹5-12 LPA,Low,High,Yes,Other,Low,Advanced,Medium,3,Conservative
1550,45-54,< ₹5 LPA,Low,Low,Yes,Property,High,Advanced,High,25,Aggressive
1551,35-44,< ₹5 LPA,Low,Low,Yes,Wealth,Low,Intermediate,High,13,Conservative
